Absorption wavelength (nm), Intensity
346.65,0.0127
225.35,0.1114
332.66,0.1856
258.17,0.0205
273.3,0.0188
289.01,0.0855
319.22,0.4641
308.12,0.1145
286.79,0.0844
327.81,0.1536
316.28,0.0456
331.92,0.3214
277.48,0.2
278.52,0.21
284.53,0.0368
336.83,0
338.75,0.0851
297.27,0.0736
318.27,0.5463
331,0.003
299.48,0.2531
292.11,0.346
359.6,0.0056
346.58,0.0017
324.37,0.5286
327.38,0.0001
363.62,0.2398
356.2,0.0017
263.7,0.7224
282.32,0.1843
244.81,0.0075
311.35,0.0419
293.57,0.017
260.22,0.0623
339.8,0.5117
314.25,0.069
266.13,0.0248
235.93,0.0009
312.32,0.237
248.68,0.0041
275.35,0.0788
313.79,0.0066
400,0.0724
287.66,0.1774
299.48,0.2531
307.15,0.3685
280.13,0.2095
237.43,0.0036
331.08,0.6262
257.28,0.1468
370.27,0.0068
259.59,0.0813
269.8,0.0498
359.94,0.6051
365.76,0.1235
324.8,0.0983
243.74,0.0041
330.49,0.5181
327.05,0.0468
334.21,0.2845
242.75,0.0213
302.63,0.009
347.15,0.0006
296.53,0.109
309.47,0.1245
264.2,0.2774
320.27,0.5512
320.13,0.003
290.68,0.1152
320.37,0.5686
286.88,0.0002
286.31,0.069
378.19,0.0019
374.33,0.0053
323.92,0.0173
297.29,0.0163
252.13,0.0192
299.4,0.0403
257.57,0.001
322.93,0.0008
261.51,0.0135
270.93,0.0017
348.88,0.1535
253.15,0.0596
264.16,0.0163
301.97,0.1469
378.94,0.004
310.26,0.5726
349.05,0.158
332.4,0.1468
296.33,0.2246
315.61,0.0004
280.9,0.1073
274.74,0.0554
539.51,0.0024
263.18,0.1391
258.48,0.0093
246.07,0
243.48,0.0008
255.71,0.0133
256.12,0.0032
294.74,0.3425
255.34,0.0236
399.69,0.1953
303.77,0.1126
321.24,0.0427
257.91,0.0095
319.73,0.265
327.11,0.101
330.44,0.0056
330.6,0.2241
325.63,0.2241
259.84,0.0605
309.6,0.1703
290.74,0.0364
257.45,0.0315
308.17,0.4882
379.07,0.0008
257.97,0.0472
347.67,0.01
283.44,0.0112
304.47,0.2684
239.69,0.0253
311.39,0.2296
433.03,0.0005
313.81,0.1627
298.2,0.1017
272.66,0.0622
248.57,0.001
324.75,0.1339
265.96,0.0117
279.97,0.1245
279.14,0.0012
337.75,0.338
285.41,0.04
275.46,0.057
327.35,0.098
312.11,0.2382
281.49,0.1762
281.26,0.2305
262.24,0.1625
321.47,0.3019
330.04,0
350.75,0.2186
299.35,0.1552
310.13,0.0051
289.07,0.2476
337.09,0.0856
306.99,0.1212
291.93,0.009
265.4,0.0514
331.97,0.0024
325.1,0.5802
275.31,0.035
298.35,0.0002
260.93,0.2118
265.62,0.0356
290.5,0.2283
261.5,0.0425
296.85,0.0037
293.01,0.001
301.54,0.1208
325.1,0.6827
293.21,0.2729
334.53,0
454.44,0.132
282.94,0.313
425.6,0
369.86,0.0006
347.31,0.0041
260.09,0.0397
327.45,0.6989
286.93,0.0084
301.85,0.4379
267.19,0.4863
318.65,0.7063
320.04,0.0001
298.82,0.0052
296.48,0.1021
338.84,0
321.87,0.0067
311.83,0.0115
266.57,0.0036
338.63,0.0001
296.03,0.2604
298.2,0.09
328.34,0.0127
288.73,0.0651
273.28,0.0036
273.17,0.0858
257.25,0.0196
398.3,0.0065
273.39,0.0925
286.5,0.0091
289.26,0.0541
333.92,0.5569
336.05,0.4865
294.55,0.0575
260.17,0.0548
390.07,0.0095
297.21,0.2467
291.85,0.0034
349.93,0.0309
263.15,0.0387
388.41,0.0016
321.76,0.0016
273.99,0.0321
301.12,0.1567
251.29,0.1338
301.88,0.1532
314.03,0.518
261.59,0.4173
293.52,0.0034
287.74,0.2054
328.74,0
272.53,0.1617
381.63,0.0043
363.31,0.0518
326.4,0.001
282.7,0.1182
347.37,0.0036
263.85,0.002
328.43,0
341.55,0.1906
403.24,0.0034
306.56,0.4905
303.7,0.0003
267,0.0143
351.58,0.0975
310.49,0.7724
408.49,0.0072
312.49,0.0043
330.65,0.0095
263.84,0.037
306.49,0.0114
269.55,0.0079
362.41,0
259.74,0.0218
256.92,0.1189
279.88,0.009
305.43,0.3563
357.86,0.0229
301.11,0.0114
291.35,0.249
319.36,0.2875
329.89,0.0257
321.15,0.0139
311.35,0.5453
322.95,0.0085
324.35,0.0158
333.01,0.6145
274.51,0.0193
277.87,0.2088
307.79,0.3142
265.11,0.0133
266.65,0.0034
335.57,0.0458
273.11,0.0017
300.73,0.1643
346.96,0.065
296.73,0.2519
265.64,0.1345
306.93,0.6726
271.47,0.0116
344.02,0.0067
320.91,0.0018
486.71,0.0017
326.86,0.016
309.4,0.3396
322.02,0.0072
319.97,0.5826
396.57,0.0078
260.61,0.0085
297.02,0.0064
252.61,0.061
361.17,0.0012
322.8,0.0001
240.15,0.0268
372.57,0.0739
275.98,0.0694
314.42,0.7088
326.45,0.1105
273.49,0.0118
292.4,0.3824
401.12,0.043
339.18,0
309.26,0.1344
325.65,0.5628
317.79,0.3153
330.62,0.0029
308.56,0.0596
276.93,0.0911
300.23,0.2303
316.2,0.1977
524,0.001
277.34,0.1509
422.3,0.0017
336.43,0.0033
328.13,0
263.01,0.0726
439.8,0.0005
290.83,0.0099
218.1,0.0543
285.15,0.3413
267.9,0.0046
294,0.2065
325.7,0.0311
262.09,0.0432
300.36,0.0727
276.77,0.3801
304.68,0.1824
444.25,0.1979
285.83,0.0126
266.49,0.0044
297.15,0.0965
312.19,0.3097
345.69,0.0015
241.3,0.0129
300.88,0.2408
298.31,0.2169
336.76,0.8796
303.34,0.1722
333.45,0.0254
322.06,0.0035
280.27,0.2036
295.18,0.3375
258.12,0.0877
335.52,0.9608
304.23,0.1087
340.01,0.0027
297.36,0.021
256.57,0.0126
333.7,0.0001
260.59,0.017
278.13,0.0042
322.14,0.2586
358.8,0.2507
275.83,0.7878
343.91,0.0039
330.64,0.4121
260.05,0.024
305.58,0.1927
274.34,0.2748
310.13,0.1154
291.6,0.0014
305.31,0.3262
251.83,0.0614
245.68,0.0241
348.41,0.0046
362.41,0.0527
236.53,0.0011
364.54,0.0709
347.16,0.0075
349.62,0.0755
329.7,0.0157
262.49,0.021
304.9,0
270.5,0.2942
315.22,0.0269
332.12,0
301.26,0.1737
326.9,0.0526
288.48,0.0084
345.98,0.1074
303.08,0.0015
261.29,0.0002
328.59,0.0001
270.62,0.0147
305.97,0.0003
321.72,0.0038
337.94,0.4965
258.23,0.0616
298.72,0.0012
309.13,0.6123
254.26,0.0007
372.22,0.0008
307.69,0.001
514.23,0.0001
262,0.0308
293.33,0.0007
332.07,0.1923
327.64,0.0815
494,0.0059
300.16,0.223
330.86,0.0282
340,0.0315
333.11,0.5908
320.89,0.0361
320.35,0.0122
306.11,0
355.55,0.1515
325.91,0.0001
265.59,0.0177
411.07,0.0344
312.92,0.1267
345.42,0.0013
327.39,0.0239
333.77,0.0107
320.11,0.0025
303.16,0
274.9,0.0612
302.58,0.138
315.94,0.494
340.38,0.0048
278.15,0.0525
300.86,0.2094
316.41,0.6831
378.67,0.0002
313.33,0.1929
258.36,0.0278
327.01,0.6153
297.65,0.0289
356.69,0.1284
280.05,0.1352
306.51,0.0391
329.4,0
311.33,0.0057
328.02,0.0041
261.1,0.0002
446.07,0.2104
313.5,0.5494
441.26,0.2004
316.98,0.0243
299.94,0.1352
367.75,0.0799
286.8,0.0017
323.26,0.7214
257.64,0.0036
369.92,0.0392
357.98,0.0012
260.34,0.0034
325.66,0.0105
311.69,0.484
251.63,0.0052
269.44,0.0161
329.75,0.0272
265.39,0.0012
260.55,0.0822
360.71,0.0994
439.23,0.0034
264.08,0.0615
271.31,0.0071
310.89,0.3871
316.31,0.0016
337.28,0.0221
337.17,0.0033
333.32,0.0022
307.26,0.1647
432.17,0.0349
297.93,0.0199
256.54,0.0394
295.89,0.117
315.18,0.2576
320.32,0.0052
349.31,0.0017
311.42,0.8482
299.41,0.0171
372.66,0.134
439.1,0.0075
305.65,0.2488
254.11,0.0287
300.37,0.1739
289.3,0.2547
253.57,0.0663
307.16,0.2253
300.31,0.071
257.21,0.0208
316.83,0.0093
289.99,0.0469
289.49,0.0697
336.37,0.0217
364.22,0.1638
292,0.0015
290.97,0.0186
347.8,0.0143
270.52,0.168
311.07,0.0379
314.65,0.4793
413.09,0.0032
422.46,0.0244
370.42,0.0492
330.94,0.0009
283.02,0.1778
250.27,0.0002
395.12,0.0608
289.78,0.2345
315.57,0.3753
355.7,0.271
296.8,0.0207
322.69,0
379.6,0.0029
281.21,0.2462
317.54,0.0118
301.87,0.0102
271.07,0.0119
323.88,0.0123
318.17,0.5294
269.19,0.0251
333.79,0.0741
350.84,0.049
278.33,0.1365
329.54,0.3182
270.32,0.0047
371.22,0.0748
322.67,0
300.9,0.0001
292.64,0.004
284.63,0.6306
320.92,0.0064
340.47,0.2292
323.89,0.0544
327.48,0.8934
276.26,0.0302
407.71,0.0655
316.74,0.0875
271.75,0.0055
356.94,0.0011
241.94,0.0304
286.14,0.0265
259.48,0.4499
356.81,0.1872
344.37,0.0341
281.02,0.0547
315.36,0.0041
336.54,0.8012
251.31,0.0212
250.1,0.0194
313.65,0.0412
247.89,0.0161
339.12,0.0001
299.02,0.3992
257.7,0.1189
480.72,0.0213
305.79,0.002
251.71,0.005
311.73,0.0231
356.39,0.0006
386.55,0.0665
355.27,0.0039
301.05,0.2452
300.23,0.1936
261.66,0.0371
415.3,0.0055
310.35,0.4954
376.28,0.0295
398.02,0.1519
306.78,0.0077
283.58,0.1981
325.66,0.0027
336.15,0.0384
274.08,0.0972
354.16,0.0581
401.86,0.1162
393.89,0.1012
330.68,0.0001
249.53,0.0382
275.74,0.0134
277.71,0.0028
271.14,0.0255
254.15,0.0411
241.71,0.0299
300.98,0.2458
343.51,0.168
255.28,0.0279
261.71,0.0056
317.51,0.0167
300.07,0.242
253.21,0.017
277.01,0.0819
290.31,0.0528
298.78,0.0154
395.8,0.0026
283.61,0.028
265.69,0.0383
251.63,0.0051
328.95,0.4662
271.74,0.1068
271.34,0.0121
260.66,0.0326
375.55,0.0647
334.86,0.0147
324.7,0.0037
275.47,0.1592
255.96,0.0656
280.72,0.037
336.31,0.3672
264.89,0.1461
266.31,0.0363
405.92,0.038
343.49,0
270.45,0.0158
247.64,0.0832
294.98,0.0013
235.73,0.0178
251.55,0.5044
297.35,0.2454
330.94,0.0009
301.85,0.4374
266.41,0.0151
280.3,0.1879
327.92,0.1764
302.68,0.1155
324.61,0.1405
266.34,0.0078
241.35,0.0031
433.65,0.0677
344.16,0.0958
365.12,0.0863
255.08,0.1304
359.07,0.1165
438.58,0.189
346.5,0
353.66,0.001
301.02,0.2486
358.01,0.0014
326.49,0.9046
296.8,0.2351
406.77,0.0038
252.1,0.168
337.23,0.0001
276.04,0.5607
272.8,0.0011
257.8,0.0308
329.05,0.1094
309.84,0.0012
289.37,0.2565
283.27,0.0492
335.9,0.3969
295.44,0.1376
351.8,0.4373
329.55,0.006
409.11,0.0008
236.84,0.0056
325.52,0.5502
289.43,0.2281
373.38,0.0364
264.71,0.1492
300.9,0.0459
237.15,0.0019
291.73,0.2636
373.66,0.0017
288.61,0.2303
287.73,0.0402
399.03,0.0326
323.12,0.0054
284.89,0.001
378.47,0.017
302.94,0.0037
326.86,0.4064
342.31,0.008
368.3,0.0006
291.67,0.2557
355.4,0.0643
248.46,0.0555
292.11,0.0018
341.68,0.1233
301.37,0.0345
299.6,0.1753
361.3,0.1234
378.67,0.0197
364.59,0.0092
311.94,0.0001
301.68,0.0103
305.84,0.0387
300.96,0.0149
332.69,0.3581
253.5,0.007
281.44,0.0002
331.01,0.1557
266.62,0.1384
323.72,0.187
305.62,0.2199
328.41,0.0001
333.07,0.0428
292.82,0.0468
327.91,0.0007
325.95,0.0036
290.69,0.2499
291.75,0.2546
503.13,0.003
332.92,0.1335
336.16,0.0837
259.62,0.1254
400.2,0.0032
287.87,0.4066
368.55,0.0277
297.85,0.1647
308.93,0.3425
304.51,0.094
285.34,0.3019
259.17,0.0037
303.16,0.0451
277.92,0.0075
397.69,0.0481
257.9,0.1246
292.13,0.26
329.76,0.0504
321.09,0.0037
331.92,0.3701
299.95,0.1813
364.28,0.0921
355.35,0.2558
305.68,0.1543
381.02,0
303.84,0.15
295.47,0.1541
325.17,0.5898
271.43,0.0006
299.93,0.1352
350.06,0.0065
367.19,0.0932
310.4,0.0083
411.82,0.0325
312.32,0.2374
250.92,0.0139
391.05,0.0766
418.5,0.0787
252.26,0.0536
334.62,0.0905
256.63,0.0274
269.23,0.2761
353.05,0.2421
247.49,0.0138
338.68,0.0341
320.05,0.0024
364.19,0.0013
367.39,0.3784
335.98,0.0004
342.97,0.0006
336.76,0.2301
327.54,0.0001
330.09,0.0417
356.11,0.7897
302.36,0.0822
350.5,0.0848
343.32,1.2706
286.48,0.0891
264.05,0.0205
298.02,0.1631
317.87,0.5631
279.76,0.1233
345.45,0.1787
329.86,0
337.38,0.0004
377.55,1.2022
323.33,0.0015
295.91,0.0028
207.12,0.3021
304.92,0.3825
281.14,0.0401
300.39,0.0483
336.01,0.0001
460.92,0.0899
282.47,0.0328
330.29,0.216
384.23,0.0681
261.07,0.0711
292.26,0.2471
433.75,0.0656
317.82,0.4211
240.57,0.0425
287.08,0.1411
336.44,0.0001
374.59,0.0006
367.4,0.0009
345.5,0.0639
256.63,0.0003
321.21,0.004
350.42,0.0898
312.97,0.0402
243.97,0.0464
252.7,0.0562
374.13,0.0046
336.78,0.229
278.11,0.0787
291.7,0.242
362.86,0.3837
321.59,0.029
259.41,0.0036
276.2,0.1562
551.97,0
324.76,0.0005
303.35,0.1547
289.05,0.0091
321.87,0.0054
324.64,0.0021
356.8,0.1304
361.39,0.1212
291.78,0.0555
382.27,0.0483
326.08,0.1545
308.79,0.0041
388.89,0.0093
340.92,0.0003
265.54,0.0042
388.5,0.012
326.98,0.0565
272.29,0.0071
300.13,0.1456
256.48,0.0353
351.29,0.2092
321.58,0.0071
329.66,0.096
347.16,0.3268
322.38,0.2282
339.64,0.0002
372.45,0.0012
372.3,0.3335
344.97,0.0009
260.55,0.1159
310.29,0.0016
264.04,0.0146
403.57,0.0143
293.46,0.2418
237.1,0.0018
250.61,0.0025
325.93,0
283.66,0.0014
300.11,0.1829
333.78,0.3971
255.7,0.0006
321.95,0.0033
371.05,0.3503
232.21,0.0858
314.01,0.1006
307.95,0.1758
295.88,0.6892
312.02,0.0435
238.06,0.0023
343.1,0.0071
321.74,0.005
340.08,0.0002
318.52,0.1352
326.12,0.0001
315.1,0.0006
321.58,0.0071
284.96,0.2983
340.38,0
280.31,0.0657
350.91,0.2804
363.84,0.5458
268.27,0.5082
328.03,0
326.08,0.0004
273.97,0.0108
329.18,0.0456
396.88,0.0031
288.81,0.0229
341.03,0.0008
308.31,0.0044
276.79,0.0011
258.28,0.0859
293.48,0.0855
358.03,0.0638
312.99,0.1798
430.05,0.0129
325.84,0
289.33,0.2279
300.42,0
282,0.0039
321.19,0.022
353.47,0.0047
302.29,0.2319
269.66,0.011
321.14,0.0036
271.48,0.0967
321.08,0.0213
302.01,0.1897
298.67,0.0482
325.7,0.0311
324.05,0.5416
302.97,0.1567
341.9,0.0002
252.48,0.0281
327.5,0.0001
346.3,0.029
298.66,0.2407
321.44,0.2819
550.52,0
292.02,0.2701
261.86,0.0738
300.67,0.0486
347.28,0.0392
273.51,0.271
300.23,0.1336
405,0.0031
259.86,0.1723
381.41,0
289.36,0.2301
261.51,0.0891
421.73,0.0316
349.47,0.0494
320.53,0.3461
343.57,0.2332
294.52,0.1617
283.2,0.2067
340.86,0.0074
323.49,0.0028
283.99,0.2034
308.5,0.0292
265.23,0.0026
306.53,0.3818
352.27,0.1485
273.14,0.044
312.18,0.1183
346.45,0.0077
255.27,0.1693
379.9,0
287.95,0.0002
320.49,0.0087
356.56,0.0016
304.57,0.105
284.62,0.1263
253.27,0.042
271.58,0.0702
351.73,0.0149
284.6,0.0067
337.08,0.0664
232.83,0.0014
252.88,0.0306
288.94,0.0002
349.82,0.0097
284.48,0.0001
358.01,0
219.83,0.0434
340.09,0.573
327.17,0.0039
363.7,0.0013
347.03,0.002
294.92,0.0087
379.88,0.0634
264.7,0.0194
309.29,0.309
331.02,0.0021
386.97,0.0668
370.56,0.0008
343.17,0.0147
306.06,0.2244
317.41,0.0598
361.31,0.0037
269.19,0.009
315.96,0.0064
294.28,0.2425
278.46,0.012
404.55,0.0131
270.94,0.0012
297.49,0.1649
330.79,0.3059
330.15,0.3056
278.81,0.0202
333.6,0.0056
375.08,0.0007
323.1,0.7542
350.77,0.0001
332.87,0.0894
312.24,0.0097
253.58,0.0123
358.38,0.0103
304.59,0.0894
333.62,0.6295
294.01,0.167
288.67,0.2741
307.32,0.3901
261.53,0.0492
409.66,0.026
354.01,0.7666
332.39,0.5087
297.79,0.1768
387.65,0.0025
285.02,0.2216
259.56,0.0128
237.23,0.001
276.77,0.0748
299.93,0.0618
289.68,0.2685
317.16,0.2619
295.82,0.2336
344.95,0.3306
300.05,0.0307
311.59,0.0164
298.14,0.0202
340.6,0.0238
334.4,0.0991
310.78,0.0163
264.89,0.161
236.57,0.0025
249.46,0.0293
355.25,0.0178
252.47,0.5092
269.17,0.001
287.03,0.0028
343.58,0.6103
284.55,0.0339
295.45,0.0583
273.63,0.0796
250.93,0.0043
298.9,0.1743
335.31,0.0023
288.52,0.3654
270.28,0.0184
270.62,0.1828
300.82,0.1425
269.42,0.0936
415.52,0.0677
400.02,0.0379
289.78,0.1338
332.95,0.6954
262.44,0.0538
342.46,0.0197
291.49,0.1856
291.49,0.1856
258.3,0.0087
311.85,0.0007
292.67,0.0517
340.52,0.0003
342.37,0.0002
322.76,0.0461
267.76,0.0135
273.87,0.0258
307.46,0.5407
403.75,0.0012
273.5,0.1272
298.11,0.1781
324.39,0.0075
321.41,0.0064
340.28,0.2755
341.9,0.1708
258.28,0.1223
255.79,0.0178
311.37,0.018
273.85,0.332
250.46,0.0176
289.34,0.2286
260.45,0.1097
349.28,0
347.08,0.1584
262.98,0.0062
323.92,0.7133
370.94,0.6924
268.37,0.1013
283.15,0.0119
268.08,0.0066
262.66,0.0154
299.69,0.0188
325.01,0.0005
310.78,0.0388
304.09,0.136
259.57,0.0866
355.15,0
278.71,0.1594
322.91,0.1899
358.39,0.0043
279.97,0.0986
319.89,0.7952
343.34,0.0095
321.58,0.0433
351.5,0.4284
243.52,0.0227
292.41,0.1773
309.76,0.0422
247.54,0.0056
257.92,0.0306
321.95,0
286.24,0.0163
296.51,0.0163
371.51,0.2301
267.04,0.0015
271.87,0.0099
278.07,0.2007
275.47,0.3054
325.8,0.0001
328.74,0.0623
348.86,0.1069
298.9,0.0972
348.43,0.1228
286.19,0.1038
306.57,0.0054
261.08,0.0116
281.93,0.029
225.46,0.0074
289.29,0.0307
237.63,0.0273
328.15,0
338.09,0.0005
407.84,0.0164
321.01,0.0459
327.84,0.44
265.69,0.0275
342.91,0.001
347.86,0.3927
339.12,0.0003
318.85,0.0836
236.81,0.0027
349.33,0.1846
280.15,0.0055
293.3,0.3221
342.79,0.0003
388.1,0
303.58,0.1626
340.04,0.7166
322.76,0.1113
302.85,0.109
400.3,0.0252
338.99,0.2693
289.29,0.0912
254.21,0.0568
306.15,0.2251
333.27,0
291.66,0.1244
322.26,0.2719
320.19,0.2523
381.69,0.0247
302.35,0.2313
301.05,0.3359
293.01,0.1349
299.97,0.0028
302.63,0.0075
312.34,0.2569
260.42,0.0006
324.31,0.1906
379.75,0.0055
391,0.0434
368.06,0.0887
251.94,0.0237
254.3,0.003
288.13,0.0023
246.55,0.0891
260.88,0.0349
314.9,0.6636
250.85,0.0554
444.64,0.1937
429.9,0.0003
310.55,0.3657
252.33,0.0255
302.08,0.567
248.41,0.0132
298.67,0.0148
327.41,0.0418
328.63,0.3276
309.87,0.0712
324.56,0.0113
348.84,0.9024
362.62,0
262.85,0.0002
327.71,0.1209
293.52,0.008
264.89,0.094
326.89,0.0001
298.56,0.1848
400.67,0.0274
295.8,0.072
239.12,0.0359
341.33,0.6029
326.06,0.5871
270.12,0.0035
278.86,0.0472
314.12,0.0504
305.86,0.3978
290.98,0.1782
329.97,0.9952
312.72,0.0916
307.27,0.3749
322.97,0.005
391.44,0.0717
296.14,0.242
326.02,0
343.77,0.4879
390.39,0.0204
322.32,0.0612
303.05,0.1547
303.28,0.2072
321.37,0.3303
294.05,0.0712
327.94,0.0566
292.7,0.1707
310.22,0.0425
296.5,0.0657
340.78,0.0243
219.43,0.041
328.45,0.0327
327.74,0.4373
333.98,0.1881
254.69,0.0007
298.08,0.0036
275.48,0.09
282.23,0.2358
305.48,0.4669
292.98,0.1737
319.47,0.3743
320.26,0.1973
266.34,0.083
315.04,0.6571
270.76,0.0194
304.28,0.1903
318.82,0.0019
273.57,0.0029
270.79,0.1199
379.21,0.0152
498.94,0.0083
298.45,0.2323
335.93,0.0067
335.24,0.0066
250.3,0.035
424.66,0.0001
300.37,0.0012
318,0.1995
299.95,0.2392
284.5,0.1415
298.68,0.1162
314.29,0.0646
289.93,0.237
297.45,0.0798
304.28,0.2845
338.54,0.6063
330.74,0.2247
313.89,0.0322
364.33,0.0193
364.59,0.0045
405.29,0.0066
260.83,0.0004
255.84,0.2779
255.02,0.1019
317.43,0.1189
254.8,0.0344
294.51,0.0229
310.92,0.0424
313.63,0.0121
358.77,0.0164
313.47,0.111
253.72,0.153
302.72,0.1714
330.64,0.0039
355.51,0.0204
356.42,0.0387
343.13,0.0523
362.41,0.1195
442.61,0.0287
374.12,0.0009
342.96,0.2849
303.01,0.005
278.72,0.0328
400.02,0.0005
333.91,0.0004
353.68,0.0001
361.53,0.0614
329.56,0.6643
388.35,0.0472
295.21,0.1918
303.59,0.0029
290.34,0.0883
292.79,0.0007
265.37,0.0352
248.95,0.0013
300.06,0.0012
314.99,0.0053
290.6,0.0239
272.74,0.0639
291.88,0.006
311.45,0.014
317.21,0.3029
283.53,0.0062
308.78,0.0543
268.98,0.0436
307.03,0.0141
319.6,0.4369
374.44,0.0074
349.71,0.0001
293.77,0.0033
290.26,0.2228
284.61,0.0004
254.82,0.0208
314.63,0.2226
275.72,0.2929
273.39,0.0112
322.04,0.0788
370.02,0.009
300.93,0.0181
437.95,0.1891
321.62,0.6018
309.18,0.0006
292.57,0.1231
254.25,0.0723
326.46,0.1752
330.9,0.1047
320.5,0.0477
317.91,0.1435
294.18,0.048
280.36,0.001
291.14,0.1235
353.73,0.0039
347.42,0.1347
302.07,0.0023
382.97,0.0172
283.42,0.0925
299.54,0.0643
301.45,0.5945
291.8,0.1883
226.33,0.0133
339.82,0.0231
242.35,0.0496
291.08,0.2891
306.13,0.1148
324.23,0.0137
285.88,0.0896
314.21,0.3594
326.88,0.016
336.51,0.0194
299.19,0.02
330.27,0.0014
260.73,0.1193
268.32,0.037
249.75,0.0045
254.28,0.175
312.12,0.0368
329.55,0
255.5,0.0085
281.1,0.0831
289.2,0.0125
473.3,0.0009
374.24,0.0008
286.22,0.1177
314.25,0.3422
300.33,0.1527
370.24,0.0913
357.04,0.001
284.45,0.0024
320.66,0.0071
294.77,0.0261
280.4,0.1793
305.57,0.0014
306.56,0.1574
303.45,0.1456
292.35,0.2147
331.91,0.0451
343.53,0.0012
294.83,0.133
360.29,0.0392
284.63,0.0098
362.4,0.0002
396.92,0.0116
284.35,0.2655
292.17,0.043
294.04,0.1665
318.52,0.1441
270.55,0.0037
358.08,0.0099
453,0.0004
353.03,0.1284
290.61,0.1017
325.74,0
286.46,0.0342
311.28,0.0151
353.98,0.0019
260.5,0.0194
314.38,0.0319
289.12,0.2305
254.78,0.0133
324.49,0.0026
253.75,0.0874
437.98,0.0299
283.72,0.1121
333.13,0.1895
330.83,0.4593
402.96,0.0427
291.74,0.2637
290.18,0.2304
302.11,0.0402
320.05,0.0128
311.61,0.0076
308.38,0.4382
336.04,0.0944
312.12,0.2352
334.12,0.1977
384.14,0.0073
259.09,0.0054
293.38,0.2249
294.4,0.4151
327.38,0.0001
277.38,0.2271
237.23,0.001
308.37,0.0444
293.14,0.1913
379.75,0.0055
353.85,0.7326
304.75,0.0016
322.05,0.0651
290.4,0.0132
388.99,0.0059
287.04,0.0621
382.94,0.0971
277.95,0.0033
300.18,0.042
289.36,0.2638
302.18,0.1358
323.42,0.0669
303.68,0.0343
352.67,0.1009
265.98,0.0001
357.34,0.02
331.46,0.0049
309.94,0.1366
312.8,0.3552
355.68,0.1354
340.53,0.0237
367.66,0.0033
291.58,0.1874
301.2,0.0007
305.05,0.0137
263.84,0.0855
405.15,0.1063
267.83,0.0309
290.69,0.226
254.45,0.0012
336.19,0.069
286.35,0.1596
376.58,0.084
274.8,0.0526
326.21,0.0017
312.93,0.0016
264.1,0.0648
295.26,0.2164
327.84,0.2426
327.29,0.0001
307.2,0.098
318.66,0.5483
281.6,0.0238
269.15,0.3041
300.54,0.0044
294.66,0.0654
254.71,0.1431
334.8,0.5318
322.83,0.0595
363.76,0
354.74,0.0222
298.76,0.2181
250.96,0.0273
410.04,0.0001
356.72,0.0054
321.51,0.0367
334.02,0.0157
320.17,0.0002
174.06,0.0091
333.48,0.3786
286.12,0.0001
292.14,0.1863
313.69,0.047
333.18,0.3735
344,0.4039
294.53,0.241
309.18,0.1349
329.39,0.3844
297.28,0.0526
303.29,0.2907
300.85,0.0303
322.32,0.5058
333.71,0.0042
263.83,0.0832
278.09,0.0169
261.09,0.0037
333.33,0.1796
353.08,0.0014
362.12,0.0023
401.12,1.1999
327.97,0.0064
255.11,0.011
286.1,0.1242
256.41,0.1225
380.08,0.0378
287.62,0.0259
433.26,0.0242
266.19,0.0099
326.38,0.0014
373.95,0.0076
275.71,0.0184
294.53,0.2375
350.44,0.0171
233.14,0.0145
301.65,0.0322
311.19,0.1989
338.52,0.0504
288.44,0.0106
293.34,0.0474
310.71,0.075
298.6,0.1186
427.5,0
331.46,0.0242
365.46,0.0002
275.34,0.0657
331.6,0.3354
298.85,0.3448
334.86,0.0004
352.48,0.214
305.73,0.3086
531.76,0
312.73,0.6422
253.21,0.0803
299.12,0.0308
306.98,0.0404
253.11,0.0885
286.72,0.1506
294.48,0.0049
256.05,0.0749
269.39,0.0064
333.13,0.0062
307.08,0.1252
324.37,0.0405
288.08,0.0029
397.57,0.0009
510.35,0.0015
269.61,0.0073
360.37,0.0008
333.32,0.01
364.95,0.0262
323.26,0.148
287.05,0.0622
334.65,0.0044
288.01,0.0538
316.71,0.0932
277.17,0.0328
318.66,0.0175
303.75,0.0406
292.26,0.3953
381.3,0.0157
303.94,0.3912
255.04,0.0016
352.86,0.3468
264.23,0.073
320.71,0.5633
272.8,0.0111
403.77,0.0093
327.55,0.0037
347.5,0.0014
278.09,0.2056
272.75,0.0393
289.37,0.2619
352.42,0.4978
382.82,0.1911
313.01,0.2263
355.19,0
292.5,0.1777
356.59,0.0009
266.93,0.2059
352.28,0.0925
331.31,0.0002
280.02,0.0003
274.89,0.1643
336.52,0.0199
278.49,0.036
344.89,0.0109
379.29,0.0285
294.61,0.0098
323.62,0.0634
305.7,0.3019
289.48,0.0032
308.21,0.3797
262.77,0.1769
327.99,0.3248
347.58,0.0023
440.41,0.0009
294.39,0.1981
242.6,0.0284
322.07,0.0043
294.13,0.1355
275.73,0.0764
266.32,0.0149
291.85,0.1877
291.2,0.2531
256.63,0.0004
268.41,0.1327
406.57,0.3452
369.04,0.0036
408.03,0.0019
307.64,0.0625
301.24,0.0003
365.7,0.1868
286.76,0.0384
309.26,0.1532
310.18,0.0055
370.51,0.4298
237.81,0.0102
369.38,0.0083
347.97,0.0154
301.24,0.0275
292.04,0.1845
273.99,0.1344
302.56,0.3894
333.88,0.0043
293.63,0.0859
329.5,0.1449
